lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,activeFilterThreshold,activeFilterPosCoef,activeFilterNegCoef
50, 15.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 12, 12, 0.090000, 1.200000, 0.100000
50, 15.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 6, 3, 0.090000, 1.200000, 0.200000
50, 15.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 3, 0.090000, 1.200000, 0.300000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.200000, 0.400000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 2, 0, 0.090000, 1.200000, 0.500000
50, 15.000000, 0.250000, 21, 8, 13, 8, 0, 8, 38.095238, 0.000000, 1, 0, 0.090000, 1.200000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.200000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.200000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.090000, 1.200000, 0.900000
50, 15.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 12, 12, 0.090000, 1.300000, 0.100000
50, 15.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 6, 4, 0.090000, 1.300000, 0.200000
50, 15.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 3, 3, 0.090000, 1.300000, 0.300000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.300000, 0.400000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.300000, 0.500000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 1, 0, 0.090000, 1.300000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.300000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.300000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.090000, 1.300000, 0.900000
50, 15.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 12, 12, 0.090000, 1.400000, 0.100000
50, 15.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 8, 6, 0.090000, 1.400000, 0.200000
50, 15.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 3, 3, 0.090000, 1.400000, 0.300000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 1, 0.090000, 1.400000, 0.400000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.400000, 0.500000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 2, 0, 0.090000, 1.400000, 0.600000
50, 15.000000, 0.250000, 21, 8, 13, 8, 0, 8, 38.095238, 0.000000, 1, 0, 0.090000, 1.400000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.400000, 0.800000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.400000, 0.900000
50, 15.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 12, 13, 0.090000, 1.500000, 0.100000
50, 15.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 11, 7, 0.090000, 1.500000, 0.200000
50, 15.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 3, 3, 0.090000, 1.500000, 0.300000
50, 15.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.090000, 1.500000, 0.400000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.500000, 0.500000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.500000, 0.600000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 1, 0, 0.090000, 1.500000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.500000, 0.800000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.500000, 0.900000
50, 15.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 13, 13, 0.090000, 1.600000, 0.100000
50, 15.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 11, 7, 0.090000, 1.600000, 0.200000
50, 15.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 4, 3, 0.090000, 1.600000, 0.300000
50, 15.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 3, 0.090000, 1.600000, 0.400000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.600000, 0.500000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.600000, 0.600000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 2, 0, 0.090000, 1.600000, 0.700000
50, 15.000000, 0.250000, 21, 8, 13, 8, 0, 8, 38.095238, 0.000000, 1, 0, 0.090000, 1.600000, 0.800000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.090000, 1.600000, 0.900000
50, 15.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 14, 14, 0.090000, 1.700000, 0.100000
50, 15.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 12, 9, 0.090000, 1.700000, 0.200000
50, 15.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 6, 3, 0.090000, 1.700000, 0.300000
50, 15.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 3, 3, 0.090000, 1.700000, 0.400000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 1, 0.090000, 1.700000, 0.500000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.700000, 0.600000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 2, 0, 0.090000, 1.700000, 0.700000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 1, 0, 0.090000, 1.700000, 0.800000
50, 15.000000, 0.250000, 21, 8, 13, 8, 0, 8, 38.095238, 0.000000, 1, 0, 0.090000, 1.700000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 14, 13, 0.090000, 1.800000, 0.100000
50, 15.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 12, 10, 0.090000, 1.800000, 0.200000
50, 15.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 6, 3, 0.090000, 1.800000, 0.300000
50, 15.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 3, 3, 0.090000, 1.800000, 0.400000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 3, 1, 0.090000, 1.800000, 0.500000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.800000, 0.600000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.800000, 0.700000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 2, 0, 0.090000, 1.800000, 0.800000
50, 15.000000, 0.250000, 21, 8, 13, 8, 0, 8, 38.095238, 0.000000, 1, 0, 0.090000, 1.800000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 15, 12, 0.090000, 1.900000, 0.100000
50, 15.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 12, 10, 0.090000, 1.900000, 0.200000
50, 15.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 6, 4, 0.090000, 1.900000, 0.300000
50, 15.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 3, 3, 0.090000, 1.900000, 0.400000
50, 15.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 2, 0.090000, 1.900000, 0.500000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.900000, 0.600000
50, 15.000000, 0.250000, 21, 11, 10, 8, 0, 8, 52.380952, 0.000000, 2, 0, 0.090000, 1.900000, 0.700000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 2, 0, 0.090000, 1.900000, 0.800000
50, 15.000000, 0.250000, 21, 9, 12, 8, 0, 8, 42.857143, 0.000000, 1, 0, 0.090000, 1.900000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 5, 5, 0.110000, 1.100000, 0.100000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.100000, 0.200000
50, 15.000000, 0.250000, 21, 8, 13, 8, 0, 8, 38.095238, 0.000000, 2, 0, 0.110000, 1.100000, 0.300000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.100000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.100000, 0.500000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.100000, 0.600000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.100000, 0.700000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.100000, 0.800000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.110000, 1.100000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 5, 5, 0.110000, 1.200000, 0.100000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.200000, 0.200000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 2, 0.110000, 1.200000, 0.300000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.200000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.200000, 0.500000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.200000, 0.600000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.200000, 0.700000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.200000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.200000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 5, 5, 0.110000, 1.300000, 0.100000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.300000, 0.200000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 2, 0.110000, 1.300000, 0.300000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.300000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.300000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.110000, 1.300000, 0.600000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.300000, 0.700000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.300000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.300000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 5, 5, 0.110000, 1.400000, 0.100000
50, 15.000000, 0.250000, 21, 11, 10, 8, 2, 6, 52.380952, 25.000000, 3, 3, 0.110000, 1.400000, 0.200000
50, 15.000000, 0.250000, 21, 8, 13, 8, 2, 6, 38.095238, 25.000000, 2, 2, 0.110000, 1.400000, 0.300000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.400000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.400000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.400000, 0.600000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.400000, 0.700000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.400000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.400000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 6, 5, 0.110000, 1.500000, 0.100000
50, 15.000000, 0.250000, 21, 12, 9, 8, 2, 6, 57.142857, 25.000000, 4, 3, 0.110000, 1.500000, 0.200000
50, 15.000000, 0.250000, 21, 8, 13, 8, 2, 6, 38.095238, 25.000000, 2, 2, 0.110000, 1.500000, 0.300000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 0, 0.110000, 1.500000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.500000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.500000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.110000, 1.500000, 0.700000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.500000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.500000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 7, 5, 0.110000, 1.600000, 0.100000
50, 15.000000, 0.250000, 21, 12, 9, 8, 2, 6, 57.142857, 25.000000, 4, 3, 0.110000, 1.600000, 0.200000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.600000, 0.300000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 2, 0.110000, 1.600000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.600000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.600000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.600000, 0.700000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.600000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.600000, 0.900000
50, 15.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 7, 6, 0.110000, 1.700000, 0.100000
50, 15.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.110000, 1.700000, 0.200000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.700000, 0.300000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 2, 0.110000, 1.700000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.700000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.700000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.700000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.110000, 1.700000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.700000, 0.900000
50, 15.000000, 0.250000, 21, 16, 5, 8, 3, 5, 76.190476, 37.500000, 7, 5, 0.110000, 1.800000, 0.100000
50, 15.000000, 0.250000, 21, 12, 9, 8, 2, 6, 57.142857, 25.000000, 4, 4, 0.110000, 1.800000, 0.200000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.800000, 0.300000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 2, 0.110000, 1.800000, 0.400000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.800000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.800000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.800000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.800000, 0.800000
50, 15.000000, 0.250000, 21, 6, 15, 8, 0, 8, 28.571429, 0.000000, 1, 0, 0.110000, 1.800000, 0.900000
50, 15.000000, 0.250000, 21, 16, 5, 8, 3, 5, 76.190476, 37.500000, 8, 4, 0.110000, 1.900000, 0.100000
50, 15.000000, 0.250000, 21, 12, 9, 8, 2, 6, 57.142857, 25.000000, 4, 4, 0.110000, 1.900000, 0.200000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 2, 2, 0.110000, 1.900000, 0.300000
50, 15.000000, 0.250000, 21, 8, 13, 8, 2, 6, 38.095238, 25.000000, 2, 2, 0.110000, 1.900000, 0.400000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 2, 0, 0.110000, 1.900000, 0.500000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.900000, 0.600000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.900000, 0.700000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 2, 0, 0.110000, 1.900000, 0.800000
50, 15.000000, 0.250000, 21, 7, 14, 8, 0, 8, 33.333333, 0.000000, 1, 0, 0.110000, 1.900000, 0.900000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 4, 3, 0.130000, 1.100000, 0.100000
50, 15.000000, 0.250000, 21, 6, 15, 8, 1, 7, 28.571429, 12.500000, 2, 1, 0.130000, 1.100000, 0.200000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.100000, 0.300000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.100000, 0.400000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.100000, 0.500000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.100000, 0.600000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.100000, 0.700000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.100000, 0.800000
50, 15.000000, 0.250000, 21, 4, 17, 8, 0, 8, 19.047619, 0.000000, 1, 0, 0.130000, 1.100000, 0.900000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 4, 3, 0.130000, 1.200000, 0.100000
50, 15.000000, 0.250000, 21, 6, 15, 8, 1, 7, 28.571429, 12.500000, 2, 1, 0.130000, 1.200000, 0.200000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 1, 0.130000, 1.200000, 0.300000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.200000, 0.400000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.200000, 0.500000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.200000, 0.600000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.200000, 0.700000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.200000, 0.800000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.200000, 0.900000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 4, 3, 0.130000, 1.300000, 0.100000
50, 15.000000, 0.250000, 21, 6, 15, 8, 1, 7, 28.571429, 12.500000, 2, 1, 0.130000, 1.300000, 0.200000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 1, 0.130000, 1.300000, 0.300000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.300000, 0.400000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.300000, 0.500000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.300000, 0.600000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.300000, 0.700000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.300000, 0.800000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.300000, 0.900000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 4, 3, 0.130000, 1.400000, 0.100000
50, 15.000000, 0.250000, 21, 7, 14, 8, 1, 7, 33.333333, 12.500000, 3, 1, 0.130000, 1.400000, 0.200000
50, 15.000000, 0.250000, 21, 5, 16, 8, 1, 7, 23.809524, 12.500000, 2, 1, 0.130000, 1.400000, 0.300000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.400000, 0.400000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.400000, 0.500000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.400000, 0.600000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.400000, 0.700000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.400000, 0.800000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.400000, 0.900000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 4, 3, 0.130000, 1.500000, 0.100000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 3, 1, 0.130000, 1.500000, 0.200000
50, 15.000000, 0.250000, 21, 5, 16, 8, 1, 7, 23.809524, 12.500000, 2, 1, 0.130000, 1.500000, 0.300000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.500000, 0.400000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.500000, 0.500000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.500000, 0.600000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.500000, 0.700000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.500000, 0.800000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 1, 0, 0.130000, 1.500000, 0.900000
50, 15.000000, 0.250000, 21, 9, 12, 8, 2, 6, 42.857143, 25.000000, 4, 3, 0.130000, 1.600000, 0.100000
50, 15.000000, 0.250000, 21, 8, 13, 8, 1, 7, 38.095238, 12.500000, 3, 1, 0.130000, 1.600000, 0.200000
50, 15.000000, 0.250000, 21, 5, 16, 8, 1, 7, 23.809524, 12.500000, 2, 1, 0.130000, 1.600000, 0.300000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 1, 0.130000, 1.600000, 0.400000
50, 15.000000, 0.250000, 21, 5, 16, 8, 0, 8, 23.809524, 0.000000, 2, 0, 0.130000, 1.600000, 0.500000
