lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,activeFilterThreshold,activeFilterPosCoef,activeFilterNegCoef,activeFilterThresholdBump,activeFilterPosCoefBump,activeFilterNegCoefBump,activeFilterThresholdPothole,activeFilterPosCoefPothole,activeFilterNegCoefPothole
50, 6.000000, 0.250000, 21, 18, 3, 8, 0, 8, 85.714286, 0.000000, 6, 2, 0.140000, 1.300000, 0.900000
50, 6.000000, 0.250000, 21, 9, 12, 8, 6, 2, 42.857143, 75.000000, 24, 12, 0.140000, 1.500000, 0.100000
50, 6.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 20, 13, 0.140000, 1.500000, 0.300000
50, 6.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 12, 5, 0.140000, 1.500000, 0.500000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 8, 4, 0.140000, 1.500000, 0.700000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 7, 3, 0.140000, 1.500000, 0.900000
50, 6.000000, 0.250000, 21, 9, 12, 8, 6, 2, 42.857143, 75.000000, 24, 12, 0.140000, 1.700000, 0.100000
50, 6.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 21, 13, 0.140000, 1.700000, 0.300000
50, 6.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 13, 5, 0.140000, 1.700000, 0.500000
50, 6.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 9, 5, 0.140000, 1.700000, 0.700000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 8, 4, 0.140000, 1.700000, 0.900000
50, 6.000000, 0.250000, 21, 9, 12, 8, 6, 2, 42.857143, 75.000000, 24, 12, 0.140000, 1.900000, 0.100000
50, 6.000000, 0.250000, 21, 10, 11, 8, 4, 4, 47.619048, 50.000000, 22, 13, 0.140000, 1.900000, 0.300000
50, 6.000000, 0.250000, 21, 12, 9, 8, 3, 5, 57.142857, 37.500000, 16, 10, 0.140000, 1.900000, 0.500000
50, 6.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 12, 5, 0.140000, 1.900000, 0.700000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 8, 4, 0.140000, 1.900000, 0.900000
50, 6.000000, 0.250000, 21, 11, 10, 8, 6, 2, 52.380952, 75.000000, 20, 7, 0.160000, 1.100000, 0.100000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 12, 6, 0.160000, 1.100000, 0.300000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 8, 4, 0.160000, 1.100000, 0.500000
50, 6.000000, 0.250000, 21, 19, 2, 8, 1, 7, 90.476190, 12.500000, 6, 2, 0.160000, 1.100000, 0.700000
50, 6.000000, 0.250000, 21, 16, 5, 8, 0, 8, 76.190476, 0.000000, 5, 1, 0.160000, 1.100000, 0.900000
50, 6.000000, 0.250000, 21, 11, 10, 8, 6, 2, 52.380952, 75.000000, 20, 7, 0.160000, 1.300000, 0.100000
50, 6.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 15, 6, 0.160000, 1.300000, 0.300000
